vehicle_id,timestamp,voltage,current,battery_temperature,ambient_temperature,soc,soh,charge_cycles,charging_status,charging_type,battery_capacity,speed,distance,power,cell_voltage_max,cell_voltage_min,voltage_imbalance,risk_level,fault_code
EV04330,2026-01-04 08:09:00,399.33,92.17,59.55,28.52,98.67,48.98,1769,Charging,Slow AC,60,0.0,43615.29,36.81,4.075,4.024,0.051,High,OVERHEAT
EV04331,2026-01-04 08:10:00,399.24,176.44,47.57,37.78,57.44,57.28,1833,Idle,None,75,0.0,39890.22,70.44,4.153,4.044,0.109,High,BATTERY_DEGRADED
EV04332,2026-01-04 08:11:00,400.35,98.62,34.05,37.77,88.93,74.72,1264,Charging,Slow AC,75,0.0,26494.9,39.48,4.068,3.892,0.176,Medium,NONE
EV04333,2026-01-04 08:12:00,394.89,20.19,38.69,22.06,15.66,70.7,1465,Charging,Slow AC,60,0.0,30355.29,7.97,4.181,4.141,0.04,Medium,NONE
EV04334,2026-01-04 08:13:00,395.68,73.81,37.1,28.36,60.95,97.26,137,Idle,None,75,0.0,2612.34,29.21,4.069,3.9,0.169,Low,NONE
EV04335,2026-01-04 08:14:00,401.29,118.64,38.73,28.17,74.47,90.68,466,Idle,None,75,0.0,12002.25,47.61,4.074,3.933,0.141,Low,NONE
EV04336,2026-01-04 08:15:00,392.79,38.54,32.35,32.35,99.21,79.7,1015,Idle,None,60,0.0,29159.41,15.14,4.179,4.127,0.052,Medium,NONE
EV04337,2026-01-04 08:16:00,395.38,131.88,48.49,32.35,15.27,67.97,1262,Discharging,None,75,60.93,30473.46,52.14,4.127,4.044,0.083,Medium,NONE
EV04338,2026-01-04 08:17:00,402.01,112.09,29.96,34.25,71.28,88.56,572,Charging,Slow AC,90,0.0,13089.55,45.06,4.113,4.065,0.048,Low,NONE
EV04339,2026-01-04 08:18:00,397.46,32.29,53.43,39.3,46.54,53.6,1783,Charging,Slow AC,90,0.0,48298.98,12.83,4.102,4.051,0.051,High,OVERHEAT
EV04340,2026-01-04 08:19:00,394.04,79.09,26.67,33.31,54.53,85.82,709,Idle,None,90,0.0,13854.99,31.16,4.09,4.004,0.086,Low,NONE
EV04341,2026-01-04 08:20:00,401.73,29.78,45.08,29.23,19.29,81.88,703,Discharging,None,90,82.79,13678.14,11.96,4.137,4.005,0.132,Medium,NONE
EV04342,2026-01-04 08:21:00,401.53,67.87,32.68,26.24,58.77,94.74,263,Discharging,None,60,111.07,5858.24,27.25,4.097,3.937,0.16,Low,NONE
EV04343,2026-01-04 08:22:00,403.11,112.77,41.19,27.79,34.57,92.81,312,Idle,None,75,0.0,7467.87,45.46,4.055,4.031,0.024,Medium,NONE
EV04344,2026-01-04 08:23:00,401.67,45.42,48.44,29.7,70.62,54.83,1921,Charging,Fast DC,75,0.0,40375.29,18.24,4.119,4.038,0.081,High,BATTERY_DEGRADED
EV04345,2026-01-04 08:24:00,402.2,150.3,26.75,29.06,96.64,63.5,1825,Discharging,None,90,101.19,43548.19,60.45,4.062,3.939,0.123,Medium,NONE
EV04346,2026-01-04 08:25:00,398.74,83.24,47.95,35.33,96.79,89.22,221,Idle,None,75,0.0,4039.3,33.19,4.075,3.927,0.148,Medium,NONE
EV04347,2026-01-04 08:26:00,393.43,172.1,39.28,27.25,8.97,94.76,262,Idle,None,90,0.0,4912.64,67.71,4.057,4.013,0.044,Low,NONE
EV04348,2026-01-04 08:27:00,392.27,28.42,30.02,26.35,76.92,90.98,451,Idle,None,60,0.0,8141.67,11.15,4.138,4.061,0.077,Low,NONE
EV04349,2026-01-04 08:28:00,390.96,137.77,35.63,25.13,69.07,64.96,1752,Discharging,None,60,81.69,32688.41,53.86,4.102,4.023,0.079,Medium,NONE
EV04350,2026-01-04 08:29:00,391.9,97.05,31.57,32.36,28.98,60.28,1986,Discharging,None,75,68.01,54098.36,38.03,4.097,3.928,0.169,Medium,NONE
EV04351,2026-01-04 08:30:00,394.25,41.82,38.38,23.91,83.22,89.54,523,Idle,None,90,0.0,12828.37,16.49,4.096,3.959,0.137,Low,NONE
EV04352,2026-01-04 08:31:00,396.22,30.59,57.16,24.14,32.64,77.69,429,Charging,Fast DC,75,0.0,8181.18,12.12,4.056,3.968,0.088,High,OVERHEAT
EV04353,2026-01-04 08:32:00,390.74,125.89,52.65,33.23,75.24,56.54,1667,Idle,None,60,0.0,34033.73,49.19,4.146,4.035,0.111,High,OVERHEAT
EV04354,2026-01-04 08:33:00,403.12,66.51,57.64,39.3,69.87,55.21,1534,Idle,None,60,0.0,31365.21,26.81,4.158,4.034,0.124,High,OVERHEAT
EV04355,2026-01-04 08:34:00,404.03,133.39,26.49,35.16,84.25,62.08,1896,Discharging,None,60,74.7,52734.81,53.89,4.175,4.139,0.036,Medium,NONE
EV04356,2026-01-04 08:35:00,402.76,45.54,53.03,33.41,89.03,61.94,1382,Charging,Fast DC,60,0.0,25987.6,18.34,4.189,4.095,0.094,High,OVERHEAT
EV04357,2026-01-04 08:36:00,399.52,103.36,48.63,33.23,83.28,70.42,1134,Charging,Fast DC,60,0.0,32909.65,41.29,4.134,3.972,0.162,Medium,NONE
EV04358,2026-01-04 08:37:00,404.96,128.79,56.84,35.41,18.34,51.73,1740,Idle,None,75,0.0,40710.39,52.15,4.182,4.124,0.058,High,OVERHEAT
EV04359,2026-01-04 08:38:00,395.37,69.54,48.08,38.07,62.54,65.24,1415,Charging,Slow AC,75,0.0,40920.25,27.49,4.118,4.068,0.05,Medium,NONE
EV04360,2026-01-04 08:39:00,395.86,114.69,44.79,27.84,34.09,95.09,54,Idle,None,60,0.0,1122.04,45.4,4.155,3.98,0.175,Medium,NONE
EV04361,2026-01-04 08:40:00,392.16,56.08,41.62,26.9,12.15,85.18,676,Charging,Fast DC,90,0.0,17381.6,21.99,4.148,4.028,0.12,Medium,NONE
EV04362,2026-01-04 08:41:00,395.48,96.68,43.24,27.53,27.95,83.09,716,Charging,Fast DC,60,0.0,16178.27,38.24,4.158,4.102,0.056,Medium,NONE
EV04363,2026-01-04 08:42:00,393.2,103.15,40.56,39.4,35.4,90.29,463,Discharging,None,90,86.98,13107.17,40.56,4.154,4.042,0.112,Medium,NONE
EV04364,2026-01-04 08:43:00,395.87,118.52,49.65,24.71,57.95,69.46,1141,Discharging,None,90,53.12,23035.68,46.92,4.061,3.932,0.129,Medium,NONE
EV04365,2026-01-04 08:44:00,391.68,121.51,58.28,33.85,82.13,70.08,765,Idle,None,75,0.0,16549.12,47.59,4.096,3.94,0.156,High,OVERHEAT
EV04366,2026-01-04 08:45:00,397.37,42.59,40.63,21.14,14.96,69.3,1510,Idle,None,90,0.0,42681.29,16.92,4.12,3.944,0.176,Medium,NONE
EV04367,2026-01-04 08:46:00,400.18,47.21,50.29,29.04,36.18,66.31,1273,Charging,Fast DC,75,0.0,34789.14,18.89,4.162,4.042,0.12,High,OVERHEAT
EV04368,2026-01-04 08:47:00,404.07,104.74,45.1,20.52,98.57,88.32,380,Charging,Slow AC,60,0.0,10137.36,42.32,4.084,3.986,0.098,Medium,NONE
EV04369,2026-01-04 08:48:00,397.62,30.81,59.55,38.18,88.73,65.38,949,Charging,Slow AC,75,0.0,20802.82,12.25,4.104,3.929,0.175,High,OVERHEAT
EV04370,2026-01-04 08:49:00,392.34,54.34,26.95,21.12,77.45,82.14,893,Idle,None,90,0.0,18341.02,21.32,4.155,4.008,0.147,Low,NONE
EV04371,2026-01-04 08:50:00,392.38,36.56,38.55,28.74,55.59,74.58,1271,Charging,Fast DC,60,0.0,30337.78,14.35,4.113,4.077,0.036,Medium,NONE
EV04372,2026-01-04 08:51:00,393.12,68.46,45.2,34.34,58.36,69.28,1328,Idle,None,75,0.0,39233.73,26.91,4.191,4.107,0.084,Medium,NONE
EV04373,2026-01-04 08:52:00,390.96,172.7,45.93,34.51,85.27,93.52,87,Idle,None,90,0.0,2157.76,67.52,4.181,4.149,0.032,Medium,NONE
EV04374,2026-01-04 08:53:00,394.48,78.32,32.28,28.78,85.37,68.68,1566,Discharging,None,90,110.71,46586.88,30.9,4.076,3.902,0.174,Medium,NONE
EV04375,2026-01-04 08:54:00,404.03,143.14,37.39,28.57,34.61,79.22,1039,Discharging,None,75,78.36,29906.41,57.83,4.098,3.999,0.099,Medium,NONE
EV04376,2026-01-04 08:55:00,400.84,71.45,44.63,37.23,94.4,93.76,127,Discharging,None,75,79.91,3465.73,28.64,4.112,4.047,0.065,Medium,NONE
EV04377,2026-01-04 08:56:00,395.06,35.91,45.51,20.1,63.54,59.43,1808,Discharging,None,75,70.31,32604.27,14.19,4.181,4.093,0.088,High,BATTERY_DEGRADED
EV04378,2026-01-04 08:57:00,395.67,117.66,46.61,20.93,74.3,92.39,116,Discharging,None,90,59.74,3256.25,46.55,4.154,4.034,0.12,Medium,NONE
EV04379,2026-01-04 08:58:00,393.31,132.66,53.66,23.67,40.27,59.35,1486,Discharging,None,60,61.75,40354.27,52.18,4.1,3.943,0.157,High,OVERHEAT
EV04380,2026-01-04 08:59:00,399.44,46.04,47.38,23.16,36.79,89.2,245,Charging,Fast DC,90,0.0,4446.77,18.39,4.137,4.009,0.128,Medium,NONE
EV04381,2026-01-04 09:00:00,394.23,131.99,38.38,39.74,84.98,62.82,1859,Discharging,None,75,44.35,54795.94,52.03,4.064,3.905,0.159,Medium,NONE
EV04382,2026-01-04 09:01:00,397.67,62.17,54.85,32.6,34.94,83.74,219,Charging,Slow AC,75,0.0,4913.58,24.72,4.171,4.055,0.116,High,OVERHEAT
EV04383,2026-01-04 09:02:00,400.95,107.39,32.83,32.64,87.24,86.04,698,Idle,None,90,0.0,15020.62,43.06,4.141,3.987,0.154,Low,NONE
EV04384,2026-01-04 09:03:00,400.24,154.93,27.33,31.81,26.17,85.34,733,Idle,None,90,0.0,18472.02,62.01,4.101,4.06,0.041,Low,NONE
EV04385,2026-01-04 09:04:00,400.73,124.36,36.26,22.59,5.67,71.22,1439,Charging,Fast DC,90,0.0,27452.92,49.83,4.15,4.009,0.141,Medium,NONE
EV04386,2026-01-04 09:05:00,396.86,142.58,29.29,25.74,62.69,89.82,509,Charging,Slow AC,60,0.0,12610.16,56.58,4.142,4.107,0.035,Low,NONE
EV04387,2026-01-04 09:06:00,403.06,70.32,25.1,33.45,76.38,74.82,1259,Discharging,None,90,104.96,32005.56,28.34,4.118,3.994,0.124,Medium,NONE
EV04388,2026-01-04 09:07:00,394.04,24.48,49.67,32.34,39.87,70.58,1084,Charging,Slow AC,90,0.0,32416.86,9.65,4.104,3.966,0.138,Medium,NONE
EV04389,2026-01-04 09:08:00,392.52,22.64,35.49,20.33,53.35,87.56,622,Charging,Fast DC,90,0.0,15877.29,8.89,4.192,4.121,0.071,Low,NONE
EV04390,2026-01-04 09:09:00,398.55,153.31,44.15,23.48,36.25,67.36,1466,Discharging,None,75,31.94,43850.57,61.1,4.068,4.04,0.028,Medium,NONE
EV04391,2026-01-04 09:10:00,393.08,79.15,40.67,29.32,5.21,64.82,1732,Discharging,None,90,119.53,44838.75,31.11,4.054,3.897,0.157,Medium,NONE
EV04392,2026-01-04 09:11:00,396.03,165.31,39.83,25.51,25.07,84.66,767,Charging,Fast DC,90,0.0,16222.55,65.47,4.179,4.126,0.053,Low,NONE
EV04393,2026-01-04 09:12:00,402.72,70.11,52.17,27.2,83.83,67.82,1122,Charging,Slow AC,75,0.0,30119.79,28.23,4.154,4.041,0.113,High,OVERHEAT
EV04394,2026-01-04 09:13:00,402.7,161.79,39.56,36.78,15.49,84.26,787,Discharging,None,90,87.28,22582.03,65.15,4.14,4.05,0.09,Low,NONE
EV04395,2026-01-04 09:14:00,390.31,103.79,31.23,28.49,6.85,92.66,367,Idle,None,60,0.0,8165.54,40.51,4.062,4.02,0.042,Low,NONE
EV04396,2026-01-04 09:15:00,403.84,142.05,34.06,39.85,72.3,83.9,805,Idle,None,60,0.0,17719.61,57.37,4.167,4.114,0.053,Low,NONE
EV04397,2026-01-04 09:16:00,393.91,61.82,31.81,26.92,65.3,82.28,886,Charging,Fast DC,75,0.0,19759.84,24.35,4.18,4.049,0.131,Low,NONE
EV04398,2026-01-04 09:17:00,394.03,130.83,33.5,30.81,49.99,70.66,1467,Idle,None,75,0.0,41733.93,51.55,4.067,3.964,0.103,Medium,NONE
EV04399,2026-01-04 09:18:00,399.45,125.97,54.93,33.62,16.4,78.22,492,Charging,Slow AC,90,0.0,10779.52,50.32,4.15,4.104,0.046,High,OVERHEAT
EV04400,2026-01-04 09:19:00,393.03,62.55,30.82,21.63,91.0,99.1,45,Idle,None,75,0.0,1284.28,24.58,4.164,4.121,0.043,Low,NONE
EV04401,2026-01-04 09:20:00,397.55,143.5,39.57,24.91,53.44,68.5,1575,Idle,None,90,0.0,29123.68,57.05,4.127,4.096,0.031,Medium,NONE
EV04402,2026-01-04 09:21:00,400.13,47.55,50.77,36.61,94.13,83.58,390,Charging,Slow AC,75,0.0,9449.2,19.03,4.149,4.014,0.135,High,OVERHEAT
EV04403,2026-01-04 09:22:00,402.92,37.95,42.18,35.53,78.94,93.86,220,Discharging,None,75,78.61,5216.14,15.29,4.17,4.144,0.026,Medium,NONE
EV04404,2026-01-04 09:23:00,394.36,42.6,55.46,39.83,61.16,86.63,50,Idle,None,90,0.0,1011.83,16.8,4.094,4.053,0.041,High,OVERHEAT
EV04405,2026-01-04 09:24:00,401.47,99.77,49.73,30.78,79.21,57.86,1718,Charging,Fast DC,60,0.0,41117.05,40.05,4.151,4.097,0.054,High,BATTERY_DEGRADED
EV04406,2026-01-04 09:25:00,390.52,177.91,56.76,36.79,75.19,66.83,988,Idle,None,60,0.0,21721.3,69.48,4.171,4.136,0.035,High,OVERHEAT
EV04407,2026-01-04 09:26:00,393.35,59.35,37.16,22.3,43.81,92.92,354,Charging,Fast DC,60,0.0,9040.47,23.35,4.1,4.055,0.045,Low,NONE
EV04408,2026-01-04 09:27:00,404.34,130.22,46.57,31.06,99.93,77.8,847,Charging,Fast DC,60,0.0,19162.95,52.65,4.118,3.997,0.121,Medium,NONE
EV04409,2026-01-04 09:28:00,396.26,26.97,29.79,22.12,17.61,99.2,40,Discharging,None,90,57.75,856.55,10.69,4.146,4.072,0.074,Low,NONE
EV04410,2026-01-04 09:29:00,402.26,82.22,53.98,22.56,76.85,78.38,522,Idle,None,75,0.0,9670.53,33.07,4.178,4.141,0.037,High,OVERHEAT
EV04411,2026-01-04 09:30:00,394.06,167.84,38.19,38.38,97.99,63.48,1826,Idle,None,75,0.0,33460.91,66.14,4.07,3.96,0.11,Medium,NONE
EV04412,2026-01-04 09:31:00,402.63,104.26,42.81,31.71,61.38,82.77,749,Discharging,None,90,111.14,18730.54,41.98,4.16,4.07,0.09,Medium,NONE
EV04413,2026-01-04 09:32:00,395.28,94.59,30.14,37.99,10.23,79.56,1022,Discharging,None,75,119.16,26721.88,37.39,4.117,4.039,0.078,Medium,NONE
EV04414,2026-01-04 09:33:00,393.46,61.14,25.07,25.26,41.51,95.48,226,Discharging,None,75,45.86,5208.79,24.06,4.17,4.072,0.098,Low,NONE
EV04415,2026-01-04 09:34:00,397.75,147.71,50.87,23.2,17.79,54.56,1837,Idle,None,90,0.0,44840.62,58.75,4.17,4.102,0.068,High,OVERHEAT
EV04416,2026-01-04 09:35:00,394.77,22.75,44.61,24.59,7.36,86.17,507,Charging,Slow AC,90,0.0,10913.15,8.98,4.061,3.891,0.17,Medium,NONE
EV04417,2026-01-04 09:36:00,391.47,144.3,49.6,32.35,52.43,81.26,553,Idle,None,60,0.0,14036.78,56.49,4.123,4.026,0.097,Medium,NONE
EV04418,2026-01-04 09:37:00,404.99,139.74,59.88,34.76,99.87,73.42,534,Charging,Fast DC,75,0.0,10352.67,56.59,4.199,4.024,0.175,High,OVERHEAT
EV04419,2026-01-04 09:38:00,404.83,20.24,32.12,30.54,25.0,68.6,1570,Charging,Fast DC,75,0.0,37205.36,8.19,4.077,3.901,0.176,Medium,NONE
EV04420,2026-01-04 09:39:00,402.83,166.2,26.52,25.95,11.54,79.82,1009,Discharging,None,60,102.31,18758.89,66.95,4.151,3.994,0.157,Medium,NONE
EV04421,2026-01-04 09:40:00,393.54,57.56,57.1,32.08,68.08,63.18,1157,Discharging,None,75,40.97,34099.7,22.65,4.074,3.895,0.179,High,OVERHEAT
EV04422,2026-01-04 09:41:00,397.96,166.57,31.62,32.8,39.74,71.66,1417,Idle,None,60,0.0,41988.7,66.29,4.192,4.147,0.045,Medium,NONE
EV04423,2026-01-04 09:42:00,391.31,116.58,53.0,35.42,40.11,85.12,224,Idle,None,60,0.0,5528.61,45.62,4.102,4.001,0.101,High,OVERHEAT
EV04424,2026-01-04 09:43:00,400.59,112.55,59.06,33.36,55.14,47.01,1887,Charging,Slow AC,60,0.0,46677.48,45.09,4.125,3.963,0.162,High,OVERHEAT
EV04425,2026-01-04 09:44:00,398.4,65.65,52.3,20.04,29.24,81.56,430,Idle,None,90,0.0,11585.27,26.15,4.184,4.113,0.071,High,OVERHEAT
EV04426,2026-01-04 09:45:00,392.82,69.39,31.57,31.28,48.11,95.56,222,Idle,None,75,0.0,4335.97,27.26,4.052,4.024,0.028,Low,NONE
EV04427,2026-01-04 09:46:00,403.88,110.42,58.02,23.7,19.09,53.44,1607,Charging,Fast DC,60,0.0,40745.33,44.6,4.062,3.924,0.138,High,OVERHEAT
EV04428,2026-01-04 09:47:00,401.44,56.0,38.17,24.43,32.87,90.3,485,Charging,Slow AC,60,0.0,10509.65,22.48,4.122,4.064,0.058,Low,NONE
EV04429,2026-01-04 09:48:00,398.59,24.54,42.01,37.91,12.94,60.93,1873,Charging,Slow AC,75,0.0,47636.16,9.78,4.131,4.017,0.114,Medium,NONE
EV04430,2026-01-04 09:49:00,404.02,177.55,26.74,26.07,15.59,79.0,1050,Idle,None,60,0.0,24831.56,71.73,4.074,4.009,0.065,Medium,NONE
EV04431,2026-01-04 09:50:00,399.77,77.59,59.99,28.81,59.2,57.87,1307,Charging,Slow AC,60,0.0,36325.99,31.02,4.131,4.097,0.034,High,OVERHEAT
EV04432,2026-01-04 09:51:00,404.01,110.48,42.26,31.53,15.14,81.19,850,Discharging,None,60,113.12,24268.12,44.64,4.057,3.977,0.08,Medium,NONE
EV04433,2026-01-04 09:52:00,394.45,23.33,30.04,28.75,10.61,72.36,1382,Charging,Fast DC,60,0.0,31326.56,9.2,4.101,4.006,0.095,Medium,NONE
EV04434,2026-01-04 09:53:00,391.38,177.27,25.68,27.72,44.05,77.6,1120,Discharging,None,75,106.09,23374.24,69.38,4.167,3.989,0.178,Medium,NONE
EV04435,2026-01-04 09:54:00,404.91,57.88,34.45,35.96,97.3,66.14,1693,Charging,Slow AC,75,0.0,40691.32,23.44,4.18,4.124,0.056,Medium,NONE
EV04436,2026-01-04 09:55:00,390.71,48.22,31.09,36.1,55.92,91.74,413,Discharging,None,60,118.23,9786.01,18.84,4.07,3.918,0.152,Low,NONE
EV04437,2026-01-04 09:56:00,391.4,115.32,43.25,20.63,87.7,57.9,1975,Idle,None,60,0.0,36799.42,45.14,4.107,4.05,0.057,High,BATTERY_DEGRADED
EV04438,2026-01-04 09:57:00,390.37,25.93,52.38,33.47,57.91,51.5,1930,Charging,Slow AC,60,0.0,54744.92,10.12,4.073,4.027,0.046,High,OVERHEAT
EV04439,2026-01-04 09:58:00,394.22,162.38,38.77,39.07,76.77,72.06,1397,Discharging,None,75,57.61,38754.09,64.01,4.115,4.08,0.035,Medium,NONE
EV04440,2026-01-04 09:59:00,395.56,163.9,58.33,21.07,41.56,75.72,481,Discharging,None,90,112.54,13791.46,64.83,4.074,3.905,0.169,High,OVERHEAT
EV04441,2026-01-04 10:00:00,396.61,178.11,33.95,28.48,87.36,69.08,1546,Charging,Fast DC,75,0.0,44738.36,70.64,4.122,4.09,0.032,Medium,NONE
EV04442,2026-01-04 10:01:00,394.56,90.43,25.42,36.09,99.53,85.88,706,Charging,Fast DC,75,0.0,18842.25,35.68,4.076,4.049,0.027,Low,NONE
EV04443,2026-01-04 10:02:00,398.96,88.28,58.95,22.95,32.45,66.02,941,Idle,None,60,0.0,21177.48,35.22,4.084,4.051,0.033,High,OVERHEAT
EV04444,2026-01-04 10:03:00,402.63,173.57,57.44,20.8,66.45,73.77,614,Idle,None,90,0.0,14631.51,69.88,4.192,4.161,0.031,High,OVERHEAT
EV04445,2026-01-04 10:04:00,396.42,39.66,38.3,26.86,89.36,76.42,1179,Idle,None,75,0.0,23841.2,15.72,4.064,3.92,0.144,Medium,NONE
EV04446,2026-01-04 10:05:00,399.59,171.74,36.13,36.24,29.23,95.78,211,Discharging,None,60,87.66,4459.14,68.63,4.176,4.082,0.094,Low,NONE
EV04447,2026-01-04 10:06:00,404.64,29.73,43.36,36.75,7.54,63.97,1667,Idle,None,60,0.0,36775.4,12.03,4.158,4.079,0.079,Medium,NONE
EV04448,2026-01-04 10:07:00,395.28,100.42,58.16,24.49,29.78,74.31,558,Idle,None,90,0.0,13046.04,39.69,4.165,4.073,0.092,High,OVERHEAT
EV04449,2026-01-04 10:08:00,398.48,141.8,41.91,22.66,74.7,60.31,1908,Charging,Fast DC,90,0.0,51943.15,56.5,4.095,4.013,0.082,Medium,NONE
EV04450,2026-01-04 10:09:00,392.51,96.39,39.13,25.12,98.06,63.32,1834,Idle,None,90,0.0,40226.29,37.83,4.171,4.009,0.162,Medium,NONE
EV04451,2026-01-04 10:10:00,396.8,157.9,55.59,38.15,50.71,79.71,391,Discharging,None,60,25.67,9438.35,62.65,4.1,4.079,0.021,High,OVERHEAT
EV04452,2026-01-04 10:11:00,402.88,174.15,43.29,35.55,89.19,86.27,555,Discharging,None,60,30.75,16344.9,70.16,4.14,4.084,0.056,Medium,NONE
EV04453,2026-01-04 10:12:00,403.58,45.4,34.92,29.65,66.34,73.3,1335,Idle,None,90,0.0,33536.47,18.32,4.12,4.073,0.047,Medium,NONE
EV04454,2026-01-04 10:13:00,396.59,36.88,55.7,34.48,74.18,61.54,1295,Discharging,None,90,84.06,26270.89,14.63,4.061,3.918,0.143,High,OVERHEAT
EV04455,2026-01-04 10:14:00,402.71,76.14,26.95,24.08,22.21,76.56,1172,Idle,None,60,0.0,26387.87,30.66,4.083,3.962,0.121,Medium,NONE
EV04456,2026-01-04 10:15:00,390.98,69.88,39.26,35.81,15.29,60.38,1981,Discharging,None,60,91.0,55418.9,27.32,4.148,4.117,0.031,Medium,NONE
EV04457,2026-01-04 10:16:00,390.86,88.38,36.48,39.06,41.82,67.64,1618,Idle,None,60,0.0,32108.12,34.54,4.16,4.016,0.144,Medium,NONE
EV04458,2026-01-04 10:17:00,397.86,114.63,26.39,39.21,48.33,65.52,1724,Charging,Fast DC,60,0.0,50677.48,45.61,4.123,4.004,0.119,Medium,NONE
EV04459,2026-01-04 10:18:00,391.52,62.32,54.17,31.82,57.43,68.76,995,Idle,None,60,0.0,23591.04,24.4,4.196,4.159,0.037,High,OVERHEAT
EV04460,2026-01-04 10:19:00,396.24,111.38,30.01,26.9,21.09,86.94,653,Discharging,None,60,28.43,11881.13,44.13,4.11,3.993,0.117,Low,NONE
EV04461,2026-01-04 10:20:00,399.78,90.8,35.22,20.03,70.46,97.36,132,Charging,Fast DC,60,0.0,2962.7,36.3,4.151,4.006,0.145,Low,NONE
EV04462,2026-01-04 10:21:00,395.72,158.65,44.05,27.56,5.31,59.08,1884,Discharging,None,60,101.08,34839.26,62.78,4.125,3.972,0.153,High,BATTERY_DEGRADED
EV04463,2026-01-04 10:22:00,391.5,167.07,51.26,22.65,16.09,61.83,1458,Discharging,None,90,102.88,41535.0,65.41,4.192,4.165,0.027,High,OVERHEAT
EV04464,2026-01-04 10:23:00,391.44,139.23,29.27,39.33,12.28,62.16,1892,Idle,None,60,0.0,50719.34,54.5,4.135,3.989,0.146,Medium,NONE
EV04465,2026-01-04 10:24:00,400.89,37.9,52.4,38.32,46.46,68.46,1081,Discharging,None,60,23.97,32180.07,15.19,4.092,4.023,0.069,High,OVERHEAT
EV04466,2026-01-04 10:25:00,391.22,148.52,52.19,28.51,84.41,66.97,1164,Charging,Fast DC,75,0.0,22517.45,58.1,4.107,3.963,0.144,High,OVERHEAT
EV04467,2026-01-04 10:26:00,403.68,166.73,57.79,30.14,41.68,67.65,906,Discharging,None,60,30.85,26073.7,67.31,4.123,3.964,0.159,High,OVERHEAT
EV04468,2026-01-04 10:27:00,392.34,72.28,54.88,35.73,61.53,74.76,667,Discharging,None,60,117.21,17657.7,28.36,4.189,4.144,0.045,High,OVERHEAT
EV04469,2026-01-04 10:28:00,400.74,155.12,48.22,35.86,92.01,58.88,1727,Discharging,None,90,72.49,37952.58,62.16,4.12,4.045,0.075,High,BATTERY_DEGRADED
EV04470,2026-01-04 10:29:00,402.56,72.59,59.4,23.41,18.46,73.78,535,Idle,None,60,0.0,12319.53,29.22,4.087,4.007,0.08,High,OVERHEAT
EV04471,2026-01-04 10:30:00,393.41,125.51,47.03,25.75,47.05,55.36,1951,Charging,Fast DC,60,0.0,35173.74,49.38,4.052,4.018,0.034,High,BATTERY_DEGRADED
EV04472,2026-01-04 10:31:00,393.1,148.32,29.56,24.7,78.92,82.6,870,Discharging,None,75,103.17,23864.23,58.3,4.119,4.05,0.069,Low,NONE
EV04473,2026-01-04 10:32:00,403.27,48.46,51.09,31.09,52.4,82.75,419,Idle,None,60,0.0,7762.71,19.54,4.175,4.107,0.068,High,OVERHEAT
EV04474,2026-01-04 10:33:00,396.49,25.01,45.25,27.73,42.18,77.02,939,Discharging,None,60,76.77,17258.59,9.92,4.073,3.926,0.147,Medium,NONE
EV04475,2026-01-04 10:34:00,399.13,89.47,47.78,36.89,61.83,56.24,1877,Idle,None,60,0.0,39575.08,35.71,4.157,4.117,0.04,High,BATTERY_DEGRADED
EV04476,2026-01-04 10:35:00,396.23,151.48,45.84,37.3,98.81,81.81,676,Idle,None,90,0.0,19052.69,60.02,4.16,3.995,0.165,Medium,NONE
EV04477,2026-01-04 10:36:00,395.16,93.89,58.13,24.9,82.45,59.18,1316,Discharging,None,60,54.46,27709.69,37.1,4.12,3.981,0.139,High,OVERHEAT
EV04478,2026-01-04 10:37:00,393.18,154.77,43.24,36.98,78.13,91.03,319,Charging,Slow AC,75,0.0,7373.68,60.85,4.098,3.957,0.141,Medium,NONE
EV04479,2026-01-04 10:38:00,398.01,66.32,42.49,26.1,61.43,64.89,1656,Discharging,None,75,88.86,36619.37,26.4,4.091,4.062,0.029,Medium,NONE
EV04480,2026-01-04 10:39:00,403.38,24.81,25.98,32.86,85.73,90.04,498,Discharging,None,75,52.64,14050.47,10.01,4.195,4.128,0.067,Low,NONE
EV04481,2026-01-04 10:40:00,403.49,52.2,59.65,23.44,97.96,78.3,299,Charging,Slow AC,75,0.0,7977.0,21.06,4.083,4.001,0.082,High,OVERHEAT
EV04482,2026-01-04 10:41:00,397.72,45.91,29.64,35.23,61.87,69.54,1523,Discharging,None,75,97.04,39674.36,18.26,4.095,3.931,0.164,Medium,NONE
EV04483,2026-01-04 10:42:00,392.23,20.85,52.55,24.42,71.48,67.16,1140,Charging,Fast DC,60,0.0,23704.16,8.18,4.145,4.023,0.122,High,OVERHEAT
EV04484,2026-01-04 10:43:00,391.1,117.84,56.51,33.44,50.77,86.07,36,Charging,Slow AC,60,0.0,697.77,46.09,4.062,3.922,0.14,High,OVERHEAT
EV04485,2026-01-04 10:44:00,397.92,121.87,54.32,24.24,38.6,63.18,1268,Discharging,None,60,74.88,24545.76,48.49,4.132,3.972,0.16,High,OVERHEAT
EV04486,2026-01-04 10:45:00,403.79,74.06,45.19,21.28,24.19,70.87,1249,Discharging,None,90,56.43,28014.43,29.9,4.116,3.977,0.139,Medium,NONE
